country,indicator,date,year_week,value,source,url
Italy,Daily ICU occupancy,2021-08-15,2021-W32,384,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-16,2021-W33,404,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-17,2021-W33,423,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-18,2021-W33,442,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-19,2021-W33,460,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-20,2021-W33,455,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-21,2021-W33,466,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-22,2021-W33,472,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-23,2021-W34,485,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-24,2021-W34,504,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-25,2021-W34,499,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-26,2021-W34,503,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-27,2021-W34,511,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-28,2021-W34,511,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-29,2021-W34,525,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-30,2021-W35,548,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-08-31,2021-W35,544,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-01,2021-W35,540,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-02,2021-W35,555,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-03,2021-W35,556,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-04,2021-W35,569,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-05,2021-W35,572,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-06,2021-W36,570,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-07,2021-W36,563,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-08,2021-W36,564,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-09,2021-W36,558,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-10,2021-W36,548,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-11,2021-W36,547,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-12,2021-W36,559,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-13,2021-W37,563,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-14,2021-W37,554,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-15,2021-W37,540,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-16,2021-W37,531,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-17,2021-W37,525,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-18,2021-W37,519,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-19,2021-W37,530,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-20,2021-W38,523,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-21,2021-W38,516,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-22,2021-W38,513,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-23,2021-W38,505,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-24,2021-W38,489,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-25,2021-W38,481,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-26,2021-W38,483,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-27,2021-W39,488,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-28,2021-W39,459,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-29,2021-W39,450,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-09-30,2021-W39,440,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-01,2021-W39,429,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-02,2021-W39,432,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-03,2021-W39,431,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-04,2021-W40,437,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-05,2021-W40,433,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-06,2021-W40,415,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-07,2021-W40,403,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-08,2021-W40,383,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-09,2021-W40,367,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-10,2021-W40,364,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-11,2021-W41,374,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-12,2021-W41,370,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-13,2021-W41,367,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-14,2021-W41,359,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-15,2021-W41,357,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-16,2021-W41,352,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Daily ICU occupancy,2021-10-17,2021-W41,349,Country_Github,https://github.com/pcm-dpc/COVID-19
Italy,Weekly new hospital admissions per 100k,2020-02-23,2020-W08,0.79139541253565,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-03-01,2020-W09,3.76248157993644,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-03-08,2020-W10,11.8709311880348,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-03-15,2020-W11,21.6745095293397,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-03-22,2020-W12,30.5659711239934,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-03-29,2020-W13,25.4487279056485,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-04-05,2020-W14,15.6417961939514,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-04-12,2020-W15,10.7676723290338,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-04-19,2020-W16,7.67754151271343,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-04-26,2020-W17,6.20541191058144,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-05-03,2020-W18,3.82451893219029,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-05-10,2020-W19,2.83695135171678,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-05-17,2020-W20,2.02040566124038,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-05-24,2020-W21,1.37152849036899,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-05-31,2020-W22,1.06134172909972,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-06-07,2020-W23,0.7997788385159,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-06-14,2020-W24,0.754508338222547,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-06-21,2020-W25,0.627080263322739,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-06-28,2020-W26,0.64217043008719,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-07-05,2020-W27,0.660613967243742,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-07-12,2020-W28,0.570072966657036,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-07-19,2020-W29,0.615343466950389,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-07-26,2020-W30,0.660613967243742,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-08-02,2020-W31,0.662290652439792,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-08-09,2020-W32,0.744448227046247,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-08-16,2020-W33,0.841695968417153,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-08-23,2020-W34,1.13679256292197,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-08-30,2020-W35,1.48386639850434,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-09-06,2020-W36,1.75381271506841,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-09-13,2020-W37,2.16292390290464,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-09-20,2020-W38,2.49155420133046,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-09-27,2020-W39,2.73802692514982,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-10-04,2020-W40,3.53780576366572,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-10-11,2020-W41,5.97402935352653,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-10-18,2020-W42,10.6989282359957,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-10-25,2020-W43,17.6035178733301,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-11-01,2020-W44,23.9363578588113,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-11-08,2020-W45,28.8674890203947,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-11-15,2020-W46,28.512031758832,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-11-22,2020-W47,25.431961053688,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-11-29,2020-W48,20.6483781893571,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-12-06,2020-W49,17.7611262817588,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-12-13,2020-W50,15.4841877855227,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-12-20,2020-W51,14.4412895935796,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2020-12-27,2020-W52,13.9483441459408,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-01-03,2020-W53,15.4087369517005,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-01-10,2021-W01,15.6702998422843,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-01-17,2021-W02,14.3071547778956,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-01-24,2021-W03,12.2699822646947,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-01-31,2021-W04,11.344452036475,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-02-07,2021-W05,11.2052871652029,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-02-14,2021-W06,10.8330630516797,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-02-21,2021-W07,11.6227817790193,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-02-28,2021-W08,14.7212960213199,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-03-07,2021-W09,18.2842520629264,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-03-14,2021-W10,21.0507826364091,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-03-21,2021-W11,21.9260123087472,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-03-28,2021-W12,20.7322124491596,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-04-04,2021-W13,19.7027277387848,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-04-11,2021-W14,16.0341405298272,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-04-18,2021-W15,13.1385051962486,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-04-25,2021-W16,11.8759612436229,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-05-02,2021-W17,10.105381676594,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-05-09,2021-W18,8.11347966368646,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-05-16,2021-W19,5.94720239038972,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-05-23,2021-W20,4.11123210071486,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-05-30,2021-W21,2.87719179642198,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-06-06,2021-W22,2.18807418084539,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-06-13,2021-W23,1.64482817732515,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-06-20,2021-W24,1.07643189586417,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-06-27,2021-W25,0.851756079593454,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-07-04,2021-W26,0.747801597438347,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-07-11,2021-W27,0.870199616750005,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-07-18,2021-W28,1.23739367468498,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-07-25,2021-W29,2.12100677300338,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-08-01,2021-W30,2.64245586897497,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-08-08,2021-W31,3.35001702170811,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-08-15,2021-W32,3.85637595091524,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-08-22,2021-W33,4.17829950855686,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-08-29,2021-W34,4.31914106502507,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-09-05,2021-W35,3.90332313640465,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-09-12,2021-W36,3.56630941199857,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-09-19,2021-W37,3.03983026043884,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-09-26,2021-W38,2.38424634878325,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-10-03,2021-W39,2.05393936516138,"TESSy COVID-19, national daily data",
Italy,Weekly new hospital admissions per 100k,2021-10-10,2021-W40,1.66830177006986,"TESSy COVID-19, national daily data",
Latvia,Daily hospital occupancy,2020-03-30,2020-W14,28,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-03-31,2020-W14,27,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-01,2020-W14,28,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-02,2020-W14,29,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-03,2020-W14,31,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-04,2020-W14,29,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-05,2020-W14,36,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-06,2020-W15,44,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-07,2020-W15,41,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-08,2020-W15,39,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-09,2020-W15,38,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-10,2020-W15,35,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-11,2020-W15,36,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-12,2020-W15,43,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-13,2020-W16,44,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-14,2020-W16,46,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-15,2020-W16,46,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-16,2020-W16,45,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-17,2020-W16,42,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-18,2020-W16,37,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-19,2020-W16,44,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-20,2020-W17,45,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-21,2020-W17,43,Surveillance,https://twitter.com/MZ_GOV_PL
Latvia,Daily hospital occupancy,2020-04-22,2020-W17,42,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-23,2020-W17,40,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-24,2020-W17,40,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-25,2020-W17,39,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-26,2020-W17,39,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-27,2020-W18,41,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-28,2020-W18,45,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-29,2020-W18,42,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-04-30,2020-W18,42,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-01,2020-W18,34,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-02,2020-W18,34,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-03,2020-W18,33,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-04,2020-W19,34,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-05,2020-W19,33,Surveillance,https://covid19.gov.lv/
Latvia,Daily hospital occupancy,2020-05-06,2020-W19,30,Surveillance,https://covid19.gov.lv/
Latvia,Daily hospital occupancy,2020-05-07,2020-W19,29,Surveillance,https://www.rivm.nl/coronavirus-covid-19/grafieken
Latvia,Daily hospital occupancy,2020-05-08,2020-W19,30,Surveillance,https://www.rivm.nl/coronavirus-covid-19/grafieken
Latvia,Daily hospital occupancy,2020-05-09,2020-W19,29,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-10,2020-W19,30,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-11,2020-W20,30,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-12,2020-W20,30,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-13,2020-W20,31,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-14,2020-W20,27,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-15,2020-W20,28,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-16,2020-W20,25,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-17,2020-W20,24,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-18,2020-W21,28,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-19,2020-W21,27,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-20,2020-W21,27,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-21,2020-W21,24,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-22,2020-W21,25,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-23,2020-W21,24,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-24,2020-W21,25,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-25,2020-W22,27,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-26,2020-W22,25,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-27,2020-W22,25,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-28,2020-W22,23,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-29,2020-W22,22,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-30,2020-W22,18,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-05-31,2020-W22,18,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-01,2020-W23,18,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-02,2020-W23,14,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-03,2020-W23,11,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-04,2020-W23,10,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-05,2020-W23,10,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-06,2020-W23,11,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-07,2020-W23,11,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-08,2020-W24,11,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-09,2020-W24,12,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-10,2020-W24,11,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-11,2020-W24,11,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-12,2020-W24,10,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-13,2020-W24,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-14,2020-W24,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-15,2020-W25,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-16,2020-W25,8,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-17,2020-W25,6,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-18,2020-W25,6,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-19,2020-W25,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-20,2020-W25,9,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-21,2020-W25,9,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-22,2020-W26,9,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-23,2020-W26,9,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-24,2020-W26,8,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-25,2020-W26,8,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-26,2020-W26,8,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-27,2020-W26,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-28,2020-W26,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-29,2020-W27,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-06-30,2020-W27,7,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-07-01,2020-W27,5,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-07-02,2020-W27,4,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-07-03,2020-W27,4,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-07-04,2020-W27,5,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-07-05,2020-W27,5,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-07-06,2020-W28,5,Surveillance,https://arkartassituacija.gov.lv/
Latvia,Daily hospital occupancy,2020-07-07,2020-W28,5,Surveillance,https://arkartassituacija.gov.lv/
